CustomerKey,FirstName,LastName,Gender,DateFirstPurchase,CustomerCity
11510,Seth,Roberts,M,3/12/2020,N. Vancouver
11511,Caleb,Perry,M,3/13/2020,Lebanon
11512,Natalie,Campbell,F,12/28/2020,Oak Bay
11513,Alyssa,Howard,F,6/8/2020,Royal Oak
11514,Dalton,Diaz,M,6/24/2020,Tacoma
11515,Shannon,Huang,F,8/31/2018,Burbank
11516,Mya,Gonzales,F,9/15/2018,Colma
11517,Katherine,Bryant,F,6/26/2020,Redwood City
11518,Edward,Washington,M,10/27/2020,Milwaukie
11519,Jerome,Navarro,M,3/13/2020,Cliffside
11520,Jada,Morgan,F,2/22/2020,Port Hammond
11521,Ariana,Peterson,F,3/5/2020,Walla Walla
11522,Christian,Hughes,M,9/3/2018,Oregon City
11523,Lucas,Taylor,M,2/15/2020,N. Vancouver
11524,Alyssa,Jackson,F,8/28/2020,Torrance
11525,Ariana,Cook,F,9/6/2018,Lebanon
11526,Katherine,Diaz,F,2/3/2020,Westminster
11527,Jenna,Green,F,2/7/2020,San Gabriel
11528,Joan,Washington,F,9/12/2018,Glendale
11529,Austin,Bryant,M,9/24/2018,Portland
11530,Andrew,Martinez,M,1/28/2020,N. Vancouver
11531,Nina,Yuan,F,8/30/2018,Beverly Hills
11532,Lauren,Miller,F,4/5/2020,Redmond
11533,Ebony,Gill,F,5/14/2020,Birmingham
11534,Cameron,Lewis,M,9/18/2018,Long Beach
11535,Devin,Nelson,M,9/2/2018,Lebanon
11536,Logan,Chow,M,9/24/2018,Fremont
11537,Dakota,Ross,M,9/21/2018,Colma
11538,Nicole,Taylor,F,9/16/2018,Palo Alto
11539,Justin,Washington,M,9/23/2018,Concord
11540,Alberto,Navarro,M,9/13/2018,Coronado
11541,Aidan,Ross,M,9/12/2018,Portland
11542,Alejandro,Tang,M,5/11/2020,York
11543,Sheena,Chande,F,12/21/2020,Paris
11544,Joel,Garcia,M,8/28/2020,Darmstadt
11545,Reginald,Dominguez,M,7/13/2020,Paris
11546,Christine,Chande,F,12/2/2019,Roubaix
11547,Cindy,Sai,F,12/25/2019,Paris
11548,Raymond,Sanchez,M,12/2/2018,Berkshire
11549,Crystal,Liang,F,12/21/2018,London
11550,Deb,Torres,F,1/20/2019,Oxford
11551,Shannon,Alvarez,M,3/1/2020,Colombes
11552,Eddie,Rubio,M,1/6/2021,Salzgitter
11553,Sharon,Luo,F,8/22/2020,Reading
11554,Sydney,Simmons,F,5/8/2020,Tremblay-en-France
11555,Alexandria,Henderson,F,5/8/2020,Esher-Molesey
11556,Lucas,Evans,M,12/21/2020,Warrington
11557,Felicia,Ramos,F,8/8/2020,York
11558,Ivan,Malhotra,M,11/30/2020,Woolston
11559,Frederick,Subram,M,11/29/2020,Solingen
11560,Whitney,Srini,F,12/3/2020,London
11561,Briana,Dominguez,F,2/19/2019,München
11562,Jarrod,Gonzalez,M,6/26/2020,Leipzig
11563,Cesar,Srini,M,7/5/2020,London
11564,Jorge,Liang,M,2/16/2019,Frankfurt am Main
11565,Erik,Diaz,M,9/8/2020,Berks
11566,April,Shan,F,1/28/2020,Cergy
11567,Carla,Perez,F,3/15/2020,Berlin
11568,Alexia,Foster,F,1/10/2019,Cheltenham
11569,Troy,Malhotra,M,11/20/2020,West Sussex
11570,Kristin,Andersen,F,3/25/2019,Berlin
11571,Joel,Sai,M,12/12/2019,Orleans
11572,Billy,Moreno,M,12/9/2019,Dunkerque
11573,Meagan,Subram,F,7/27/2020,Woolston
11574,Karla,Luo,F,3/15/2020,West Sussex
11575,Jackson,Campbell,M,1/20/2019,Leeds
11576,Micah,Zhu,M,12/15/2019,Croix
11577,Janet,Serrano,F,12/21/2019,Paris
11578,Trisha,Huang,F,11/29/2019,Pantin
11579,Clayton,Beck,M,7/31/2020,Warrington
11580,Melvin,Raje,M,4/16/2020,Berkshire
11581,Cindy,Jordan,F,2/11/2020,Paris
11582,Claudia,Ma,F,12/7/2019,Pantin
11583,Karla,Xu,F,12/21/2019,Chatou
11584,Devin,Carter,M,9/16/2020,Neunkirchen
11585,Kari,Perez,F,1/10/2021,Billericay
11586,Alberto,Romero,M,10/28/2020,York
11587,Kevin,Bryant,M,11/29/2019,Metz
11588,Candace,Mehta,F,11/29/2019,Saint-Denis
11589,Ebony,Malhotra,F,6/4/2020,London
11590,Erika,Diaz,F,12/1/2019,Drancy
11591,Stacey,Lu,F,1/11/2018,Versailles
11592,Darrell,Raji,M,1/11/2018,Paris
11593,Armando,Moreno,M,1/21/2018,Orleans
11594,Corey,Goel,M,8/17/2020,Verrieres Le Buisson
11595,Sebastian,Howard,M,12/30/2020,Erlangen
11596,Roger,Raje,M,10/1/2020,Runcorn
11597,Janelle,Chandra,F,1/5/2021,Orly
11598,Meredith,Ruiz,F,3/11/2019,Saarbrücken
11599,Melody,Diaz,F,1/18/2018,Les Ulis
11600,Linda,Rubio,F,5/6/2020,Sèvres
11601,Ivan,Raman,M,1/19/2018,Versailles
11602,Larry,Gill,M,7/10/2020,Salzgitter
11603,Geoffrey,Gonzalez,M,1/18/2019,London
11604,Edgar,Sanchez,M,1/3/2019,Wokingham
11605,Heidi,Subram,F,3/8/2019,Stuttgart
11606,Melody,Ramos,F,1/8/2018,Morangis
11607,Clinton,Moreno,M,1/19/2018,Paris
11608,Cesar,Madan,M,12/13/2020,Paris La Defense
11609,Eugene,Ye,M,1/28/2019,York
11610,Blake,Collins,M,1/10/2019,Stoke-on-Trent
11611,Ernest,Lin,M,1/23/2018,Orleans
11612,Keith,Andersen,M,2/2/2019,Berkshire
11613,Meredith,Prasad,F,5/13/2019,Leipzig
11614,Katrina,Sharma,F,5/10/2019,Offenbach
11615,Dwayne,Navarro,M,2/22/2019,Lancaster
11616,Casey,Nath,F,2/3/2019,Milton Keynes
11617,Sean,Brooks,M,9/10/2018,Grossmont
11618,Brian,Ramirez,M,2/9/2020,Cliffside
11619,Sierra,Young,F,2/8/2020,Victoria
11620,Megan,Rodriguez,F,2/8/2020,Bellingham
11621,Leah,She,F,8/1/2020,Bremerton
11622,Gabriel,Allen,M,4/8/2020,Kirkland
11623,Angela,Perry,F,9/7/2018,Fremont
11624,Ryan,Smith,M,9/21/2018,Mill Valley
11625,Zachary,Moore,M,9/24/2018,Palo Alto
11626,Destiny,Rogers,F,9/1/2018,San Francisco
11627,Dalton,Gray,M,8/27/2020,Spring Valley
11628,Mariah,Wood,F,9/12/2018,Bellflower
11629,Isaiah,Wright,M,9/25/2018,Newport Beach
11630,Haley,Powell,F,9/21/2018,Seattle
11631,Antonio,Bennett,M,2/7/2020,Langley
11632,Alexandra,Jenkins,F,1/30/2020,Langford
11633,Thomas,Anderson,M,11/13/2020,Burien
11634,Samuel,Collins,M,3/11/2020,Puyallup
11635,Darrell,Chande,M,2/8/2020,Beverly Hills
11636,Kimberly,Cox,F,9/11/2020,Daly City
11637,Morgan,Hernandez,F,2/8/2020,Los Angeles
11638,Antonio,Powell,M,10/19/2020,Mill Valley
11639,Angelica,Perry,F,11/9/2020,Mill Valley
11640,Chloe,Wilson,F,3/15/2020,Langford
11641,James,Chen,M,1/30/2020,Cliffside
11642,Morgan,Hughes,F,2/9/2020,Oak Bay
11643,Naomi,Munoz,F,4/21/2020,Burien
11644,Charles,Torres,M,5/17/2020,Redmond
11645,Gabriella,Turner,F,11/10/2020,Salem
11646,Anna,Foster,F,7/15/2020,Burien
11647,Randy,Wu,M,2/15/2020,Cliffside
11648,Kevin,Scott,M,8/28/2020,Chula Vista
11649,Ian,White,M,4/5/2020,Newport Beach
11650,Caleb,Hayes,M,2/15/2020,Glendale
11651,Patricia,Garcia,F,3/4/2020,Cliffside
11652,Samuel,Russell,M,6/26/2020,Vancouver
11653,Sydney,Peterson,F,4/16/2020,Lebanon
11654,Ariana,Sanchez,F,10/18/2018,Bellflower
11655,Tamara,Sharma,F,9/29/2020,Concord
11656,Katelyn,Perez,F,9/11/2020,Imperial Beach
11657,Megan,Cox,F,5/25/2020,Novato
11658,Robert,Mitchell,M,4/23/2020,Oakland
11659,Miguel,Adams,M,5/9/2020,Sooke
11660,Miranda,Gonzales,F,5/8/2020,Port Hammond
11661,Jeremiah,James,M,4/6/2020,Cliffside
11662,Ethan,Kumar,M,5/6/2020,Milwaukie
11663,Seth,Williams,M,10/28/2018,Walla Walla
11664,Alyssa,Morgan,F,10/27/2018,Burlingame
11665,Janet,Dominguez,F,10/13/2018,Chula Vista
11666,Angel,Baker,M,10/17/2018,Torrance
11667,Blake,Moore,M,7/4/2020,Walla Walla
11668,Jada,Collins,F,12/16/2020,Beverly Hills
11669,Isabella,Simmons,F,8/18/2020,Tacoma
11670,Jacqueline,Perry,F,4/13/2020,Grossmont
11671,Jessica,Brown,F,10/21/2018,El Cajon
11672,Chad,Jai,M,7/25/2020,Beverly Hills
11673,Susan,Ye,F,1/30/2020,Burien
11674,Morgan,Rogers,F,5/30/2020,Woodland Hills
11675,Devin,Martinez,M,10/25/2018,Everett
11676,Alan,Hu,M,8/20/2020,Branch
11677,Charles,Walker,M,4/5/2020,Haney
11678,Johnny,Chavez,M,10/10/2018,Cheyenne
11679,Dalton,Richardson,M,10/13/2020,Puyallup
11680,Kaylee,Nelson,F,9/1/2020,Redmond
11681,Abigail,Jones,F,3/7/2020,Spokane
11682,Kaitlyn,Hall,F,9/5/2020,Tacoma
11683,Greg,Taylor,M,10/5/2018,El Cajon
11684,Devin,Parker,M,7/1/2020,Redmond
11685,Jose,Griffin,M,3/11/2020,Milwaukie
11686,Luke,Edwards,M,3/8/2020,Glendale
11687,Cody,Torres,M,4/12/2020,La Jolla
11688,Victoria,Morris,F,10/2/2018,Sedro Woolley
11689,Ian,Diaz,M,8/26/2020,Edmonds
11690,Caroline,Butler,F,10/25/2018,Port Orchard
11691,Kaitlyn,Wilson,F,2/8/2020,Imperial Beach
11692,Caleb,Gonzales,M,7/7/2020,Burbank
11693,Hailey,Diaz,F,1/28/2020,Haney
11694,Jonathon,Ortega,M,4/11/2020,Colma
11695,Logan,Campbell,M,4/9/2020,Beverly Hills
11696,Mackenzie,Campbell,F,10/1/2018,Tacoma
11697,Eduardo,Lee,M,8/7/2020,Oakland
11698,Jackson,Wright,M,3/31/2020,Metchosin
11699,Chase,Peterson,M,5/29/2020,Walla Walla
11700,Xavier,Richardson,M,2/2/2020,Woodland Hills
11701,David,Hayes,M,4/24/2020,Novato
11702,Jenny,Zhou,F,5/17/2020,Burlingame
11703,Kaylee,Baker,F,2/13/2020,La Jolla
11704,Evan,Hernandez,M,7/7/2020,Santa Cruz
11705,Brooke,Richardson,F,10/28/2018,Woodland Hills
11706,Blake,Perez,M,3/8/2020,Burlingame
11707,Natalie,Cook,F,10/10/2018,Woodland Hills
11708,Elizabeth,Weisman,F,10/25/2018,Lincoln Acres
11709,Hailey,Collins,F,3/11/2020,Victoria
11710,Zoe,Ramirez,F,11/23/2020,La Jolla
11711,Daniel,Davis,M,2/7/2020,N. Vancouver
11712,Shelby,Rogers,F,2/4/2020,Haney
11713,Kyle,Zhang,M,7/7/2020,Kirkland
11714,Alexandria,Long,F,2/18/2020,San Diego
11715,Chloe,Robinson,F,12/26/2020,San Gabriel
11716,Evan,Kelly,M,5/31/2020,Daly City
11717,Marcus,Jones,M,5/25/2020,Corvallis
11718,Sarah,Jones,F,3/6/2020,Oregon City
11719,Blake,Green,M,4/26/2020,Cliffside
11720,Morgan,Morris,F,5/17/2020,San Diego
11721,Jennifer,Alexander,F,6/15/2020,Lincoln Acres
11722,Julian,Hughes,M,7/30/2020,Bellingham
11723,Luke,Coleman,M,1/31/2020,Shawnee
11724,Jason,Carter,M,2/5/2020,Shawnee
11725,Jose,Li,M,4/1/2020,Burien
11726,Micah,Liang,M,10/10/2020,Burien
11727,Benjamin,Taylor,M,10/12/2018,National City
11728,Logan,White,M,6/11/2020,Woodburn
11729,Caleb,Campbell,M,7/27/2020,Kirkland
11730,Emma,Torres,F,5/11/2020,Redmond
11731,Tanya,Gill,F,3/16/2020,Burlingame
11732,Erick,Sanchez,M,6/9/2020,Cincinnati
11733,Kristi,Schmidt,F,1/1/2021,Concord
11734,Omar,Chen,M,6/21/2020,Coronado
11735,Sydney,Gray,F,2/24/2020,Lynnwood
11736,Sebastian,Sanchez,M,10/17/2020,Fremont
11737,Megan,Martin,F,2/14/2020,Redwood City
11738,Elijah,Alexander,M,2/2/2020,Oak Bay
11739,Aaron,King,M,1/13/2020,Shawnee
11740,Jan,Hall,F,3/7/2020,Vancouver
11741,Tamara,Chander,F,10/15/2018,Chula Vista
11742,Edward,Lewis,M,10/3/2018,Redwood City
11743,Chase,Kelly,M,10/25/2018,Spring Valley
11744,Stephanie,Campbell,F,4/13/2020,Spring Valley
11745,Allison,Gonzalez,F,10/10/2018,Walla Walla
11746,Seth,Brooks,M,1/28/2020,Tacoma
11747,Destiny,Davis,F,8/7/2020,Edmonds
11748,Blake,Hill,M,6/7/2020,Victoria
11749,Eduardo,Jackson,M,4/8/2020,Coffs Harbour
11750,Latoya,She,F,7/14/2018,Newcastle
11751,Victoria,Gonzales,F,7/8/2018,Melton
11752,Lauren,Bryant,F,2/27/2020,Goulburn
11753,Felicia,Ortega,F,4/19/2020,Coffs Harbour
11754,Janet,Ortega,F,7/16/2018,Malabar
11755,Willie,Pal,M,5/31/2020,Hervey Bay
11756,Linda,Ortega,F,7/28/2018,St. Leonards
11757,Vincent,Cai,M,2/23/2020,Cranbourne
11758,Colin,Yuan,M,3/30/2020,Darlinghurst
11759,Dawn,Nath,F,7/10/2018,Cloverdale
11760,Melody,Moreno,F,3/31/2020,Findon
11761,Edgar,Mehta,M,8/5/2018,Hobart
11762,Randall,Gomez,M,8/7/2018,Wollongong
11763,Ross,Fernandez,M,1/30/2020,Springwood
11764,Jessie,Ramos,F,9/9/2018,Newcastle
11765,Marc,Torres,M,9/12/2018,North Ryde
11766,Candace,Raman,F,9/19/2018,South Melbourne
11767,Meagan,Madan,F,9/17/2018,Hawthorne
11768,Clayton,Nara,M,9/3/2018,Perth
11769,Haley,Hernandez,F,4/28/2020,Newton
11770,Peter,Nara,M,8/8/2020,Ballard
11771,Isaac,Rivera,M,3/31/2020,Marysville
11772,Cameron,Moore,M,10/8/2018,Tacoma
11773,Gavin,Diaz,M,10/23/2018,El Cajon
11774,Emma,Sanchez,F,10/26/2018,National City
11775,Sierra,Roberts,F,10/3/2018,Palo Alto
11776,Seth,Mitchell,M,10/5/2018,Santa Cruz
11777,Miranda,Long,F,10/14/2018,Burlingame
11778,Haley,Henderson,F,10/27/2018,Sedro Woolley
11779,Sarah,Jackson,F,10/17/2018,Woodburn
11780,Jessica,Alexander,F,10/15/2018,Edmonds
11781,Carlos,Gray,M,3/6/2020,Daly City
11782,Barbara,Jai,F,8/2/2020,Burbank
11783,Sara,Mitchell,F,3/23/2020,San Diego
11784,Jose,Turner,M,4/12/2020,Metchosin
11785,Theodore,Diaz,M,4/21/2020,Ballard
11786,Ian,Murphy,M,12/29/2020,Redmond
11787,Jerry,Nath,M,10/13/2020,Burbank
11788,Destiny,James,F,5/9/2020,Los Angeles
11789,Bailey,Phillips,F,3/7/2020,National City
11790,Timothy,Gonzalez,M,3/11/2020,Chula Vista
11791,Chase,Morgan,M,9/29/2020,Spokane
11792,Alexia,Perry,F,5/3/2020,Colma
11793,Xavier,Rogers,M,2/4/2020,Burbank
11794,Lauren,Ross,F,11/28/2020,Lakewood
11795,Nicole,Thomas,F,7/12/2020,Downey
11796,Isabel,Jenkins,F,10/16/2018,Downey
11797,Devin,Coleman,M,10/14/2018,Oakland
11798,Brendan,Chande,M,10/15/2018,Bremerton
11799,Jessie,Wang,M,10/10/2018,Burien
11800,Jennifer,Baker,F,8/10/2020,Beaverton
11801,Aaron,Sharma,M,12/12/2020,Beaverton
11802,Madison,Taylor,F,2/25/2020,Oak Bay
11803,Jan,Hernandez,F,7/29/2020,Olympia
11804,Haley,Turner,F,5/29/2020,Redmond
11805,Richard,Green,M,4/23/2020,Beverly Hills
11806,Jennifer,Stewart,F,2/21/2020,Burlingame
11807,Lucas,Baker,M,4/13/2020,National City
11808,James,Parker,M,3/26/2020,N. Vancouver
11809,Juan,Gray,M,10/21/2018,Beverly Hills
11810,Antonio,Washington,M,10/20/2018,Bremerton
11811,Abigail,Brooks,F,10/15/2018,Colma
11812,Andrew,Rodriguez,M,10/3/2018,Walla Walla
11813,Mary,Patterson,F,10/16/2018,W. Linn
11814,Dalton,Morgan,M,6/23/2020,Lake Oswego
11815,Hannah,Patterson,F,10/2/2018,Tacoma
11816,Joe,Torres,M,10/2/2018,Beverly Hills
11817,Morgan,Miller,F,10/13/2018,Colma
11818,Daniel,Garcia,M,10/21/2018,Coronado
11819,Jose,Lal,M,2/15/2020,Everett
11820,Katelyn,Lopez,F,2/9/2020,Victoria
11821,Austin,Johnson,M,7/30/2020,Beverly Hills
11822,Rohinton,Wadia,F,5/20/2020,Lincoln Acres
11823,Morgan,Turner,F,5/18/2020,Metchosin
11824,Jill,Martin,F,3/18/2020,Newton
11825,Aimee,She,F,10/16/2018,Bellflower
11826,Jessie,Alonso,F,10/27/2018,Beverly Hills
11827,Sara,Baker,F,2/20/2020,Newton
11828,Katherine,Martinez,F,4/3/2020,Milwaukie
11829,Sophia,Campbell,F,3/13/2020,Seattle
11830,Taylor,Garcia,F,9/29/2018,Lincoln Acres
11831,Christian,Ross,M,10/27/2018,San Carlos
11832,Zoe,Murphy,F,2/18/2020,Walla Walla
11833,Oscar,Price,M,6/12/2020,Oak Bay
11834,Fernando,Flores,M,10/22/2018,Mill Valley
11835,Elijah,Russell,M,1/10/2020,Metchosin
11836,Garrett,Travers,M,3/24/2020,Everett
11837,Haley,Alexander,F,10/13/2018,San Francisco
11838,Justin,Rodriguez,M,5/31/2020,Beaverton
11839,Tyler,Brown,M,10/26/2018,Santa Monica
11840,Julian,Patterson,M,4/30/2020,Lincoln Acres
11841,Sean,Nelson,M,5/20/2020,Langley
11842,Justin,Wilson,M,5/12/2020,Olympia
11843,Christy,Nara,F,2/7/2020,Beaverton
11844,Michele,Alvarez,F,10/5/2020,Chula Vista
11845,Natalie,Jones,F,2/13/2020,Shawnee
11846,Savannah,Reed,F,4/28/2020,Long Beach
11847,Cassidy,Diaz,F,6/28/2020,Portland
11848,Joshua,Lewis,M,7/27/2020,Yakima
11849,Faith,Reed,F,11/27/2020,La Jolla
11850,Brooke,Ramirez,F,4/8/2020,Novato
11851,Jada,Mitchell,F,6/16/2020,Concord
11852,Kyle,Russell,M,7/10/2020,Lakewood
11853,Grace,Jones,F,5/10/2020,Concord
11854,Jason,Mitchell,M,10/25/2018,West Covina
11855,Christian,Walker,M,4/27/2020,Burlingame
11856,Seth,Hernandez,M,11/29/2020,Corvallis
11857,Isabella,Young,F,10/6/2020,Edmonds
11858,Jordan,Coleman,M,3/27/2020,San Gabriel
11859,Blake,Garcia,M,4/22/2020,Olympia
11860,Nicole,Walker,F,7/3/2020,National City
11861,Katherine,Carter,F,5/14/2020,Westminster
11862,Olivia,Peterson,F,5/16/2020,Everett
11863,Jessica,Wood,F,9/3/2020,Sedro Woolley
11864,Elizabeth,Thompson,F,3/1/2020,Tacoma
11865,Chloe,Rivera,F,2/17/2020,National City
11866,Lucas,Scott,M,2/18/2020,Glendale
11867,Nathaniel,James,M,6/4/2020,National City
11868,Jessica,Peterson,F,2/2/2020,Vancouver
11869,Kaitlyn,Adams,F,3/20/2020,Westminster
11870,Jillian,Garcia,F,7/20/2020,Burien
11871,Dalton,Bennett,M,2/23/2020,Lynnwood
11872,Faith,Patterson,F,10/21/2018,Glendale
11873,Ryan,Zhang,M,10/7/2018,Spring Valley
11874,Adrian,Bell,M,7/19/2020,Woodland Hills
11875,Jonathan,Brown,M,4/20/2020,Langford
11876,Madison,White,F,6/19/2020,Oakland
11877,Alexis,Diaz,F,10/5/2020,Newport Beach
11878,Christine,Nara,F,11/30/2020,Ballard
11879,Edgar,Sai,M,2/27/2020,Beaverton
11880,Melissa,Sanchez,F,4/10/2020,Salem
11881,Richard,Mitchell,M,12/2/2020,Grossmont
11882,Patrick,Stewart,M,2/17/2020,Seattle
11883,Hannah,Anderson,F,2/21/2020,Burien
11884,Latoya,Shen,F,2/17/2020,Ballard
11885,Kurt,Sharma,M,10/28/2018,Burlingame
11886,Katelyn,Parker,F,10/28/2018,Santa Monica
11887,Joseph,White,M,5/28/2020,Coronado
11888,Aaron,Ross,M,3/18/2020,Cliffside
11889,Blake,Patterson,M,2/23/2020,Puyallup
11890,Whitney,Lopez,F,3/29/2020,Berkeley
11891,Jamie,Liang,F,3/7/2020,Beverly Hills
11892,Julio,Ortega,M,9/4/2018,Rhodes
11893,Orlando,Carlson,M,8/31/2018,Sydney
11894,Ann,Gonzalez,F,9/22/2018,Hervey Bay
11895,Dustin,Chander,M,9/12/2018,Gold Coast
11896,Frank,Carlson,M,9/1/2018,Springwood
11897,Orlando,Ashe,M,8/30/2018,South Melbourne
11898,Angela,Henderson,F,9/14/2018,Brisbane
11899,Brenda,Perez,F,9/4/2018,Melton
11900,Byron,Carlson,M,9/21/2018,Newcastle
11901,Stacy,Alvarez,F,9/10/2018,Darlinghurst
11902,Drew,Pal,M,2/21/2020,Malabar
11903,Kate,Raji,F,9/21/2018,Caloundra
11904,Kaylee,Cook,F,9/17/2018,Geelong
11905,Isaiah,Ramirez,M,8/29/2018,Hobart
11906,Gabriella,Sanders,F,9/10/2018,Brisbane
11907,Sarah,Garcia,F,9/28/2018,Wollongong
11908,Rafael,Tang,M,9/19/2018,South Melbourne
11909,Nichole,She,F,9/20/2018,Rockhampton
11910,Jaclyn,Zheng,F,10/9/2018,Goulburn
11911,Rachael,Kapoor,F,6/1/2020,Geelong
11912,Rachael,Sai,F,10/27/2018,Townsville
11913,Rebecca,Robinson,F,12/3/2020,Seaford
11914,Meagan,Rana,F,10/18/2018,Port Macquarie
11915,Philip,Carlson,M,10/2/2018,Port Macquarie
11916,Joe,Rana,M,10/1/2018,Warrnambool
11917,Roy,Sanz,M,10/27/2018,Darlinghurst
11918,Kaylee,Hill,F,10/13/2018,Coffs Harbour
11919,Warren,Andersen,M,10/5/2018,Rockhampton
11920,Adrienne,Gomez,F,10/10/2018,Brisbane
11921,Gilbert,Zhu,M,9/19/2020,Cranbourne
11922,James,Davis,M,2/15/2020,Victoria
11923,Sarah,Bryant,F,2/12/2020,National City
11924,Ian,Long,M,10/26/2018,Novato
11925,Ashlee,Jai,F,10/9/2018,Bellingham
11926,Eduardo,Foster,M,5/4/2020,Oregon City
11927,Nicole,Murphy,F,1/9/2021,Sedro Woolley
11928,Isabella,Morris,F,5/31/2020,El Cajon
11929,Virginia,Gonzalez,F,10/14/2018,St. Leonards
11930,Jaclyn,Nara,F,10/14/2018,North Sydney
11931,Marcus,Adams,M,2/16/2020,Palo Alto
11932,Elizabeth,Coleman,F,4/29/2020,Santa Monica
11933,Mathew,Rubio,M,10/13/2018,Bellingham
11934,Justin,Shan,M,11/19/2018,Burien
11935,Jessica,Taylor,F,6/6/2020,Lebanon
11936,Hunter,Clark,M,4/5/2020,Redmond
11937,Devin,Perez,M,10/29/2018,Salem
11938,Seth,Alexander,M,3/7/2020,Daly City
11939,Kevin,Washington,M,11/10/2018,Imperial Beach
11940,Tyler,Miller,M,8/2/2020,Woodland Hills
11941,Adam,Roberts,M,8/7/2020,Woodburn
11942,George,Gonzalez,M,10/15/2018,Newcastle
11943,Dawn,Huang,F,10/18/2018,Warrnambool
11944,Rachael,Rodriguez,F,10/19/2018,Silverwater
11945,Dennis,Huang,M,10/29/2018,Concord
11946,Brandy,Saunders,F,10/21/2018,Sydney
11947,Jenny,Zheng,F,10/13/2018,Rhodes
11948,Tasha,Xu,F,9/6/2020,St. Leonards
11949,Julia,Brooks,F,7/16/2020,Torrance
11950,Jordan,Carter,F,2/17/2020,Coronado
11951,Lacey,Huang,F,8/20/2020,Melbourne
11952,Dorothy,Robinson,M,10/5/2018,Geelong
11953,Courtney,Wright,F,2/9/2020,Milwaukie
11954,Joseph,Garcia,M,11/1/2018,Glendale
11955,Gabriel,Green,M,10/29/2018,Glendale
11956,Alexandria,Sandberg,F,10/31/2018,Beverly Hills
11957,Courtney,Hernandez,F,2/12/2020,Redmond
11958,Dylan,Lal,M,6/16/2020,Bremerton
11959,Elizabeth,Davis,F,3/23/2020,Lemon Grove
11960,Ana,Griffin,F,3/25/2020,Redmond
11961,Anne,Alvarez,F,2/11/2020,Berkeley
11962,Alexandra,Roberts,F,8/11/2020,Bellflower
11963,Antonio,Patterson,M,10/22/2018,Coffs Harbour
11964,Sharon,Salavaria,M,10/14/2018,East Brisbane
11965,Katie,She,F,2/10/2020,Matraville
11966,Rafael,Black,M,11/1/2020,Bendigo
11967,Latasha,Munoz,F,10/23/2018,Hervey Bay
11968,Kelsey,Becker,F,10/28/2018,Milsons Point
11969,Randy,Xu,M,10/19/2018,Perth
11970,Bailey,Collins,F,5/25/2020,W. Linn
11971,Amanda,Adams,F,4/15/2020,Fremont
11972,Katherine,Williams,F,11/9/2020,Edmonds
11973,Caroline,Barnes,F,2/27/2020,Renton
11974,Randy,Sun,M,10/30/2020,Berkeley
11975,Destiny,Garcia,F,7/17/2020,Chula Vista
11976,Audrey,Ramos,F,10/25/2018,North Sydney
11977,Bonnie,Jai,F,11/1/2018,Newcastle
11978,Jackson,Washington,M,2/3/2020,Fremont
11979,Christopher,Johnson,M,2/14/2020,Victoria
11980,Kimberly,Richardson,F,9/23/2020,Santa Monica
11981,Alexandria,Howard,F,4/9/2020,Everett
11982,Alexandra,Foster,F,8/17/2020,San Diego
11983,Cheryl,Ortega,F,11/8/2018,Bellflower
11984,Alex,Campbell,M,2/15/2020,Oak Bay
11985,Melanie,Hughes,F,2/27/2020,Beaverton
11986,Max,Alvarez,M,11/22/2018,Geelong
11987,Diane,Vazquez,F,6/17/2020,South Melbourne
11988,Kathryn,Chapman,F,11/10/2018,Goulburn
11989,Kara,Anand,F,11/3/2018,Hawthorne
11990,Joanna,Vazquez,F,11/13/2018,Newcastle
11991,Frederick,Martinez,M,11/1/2018,Milsons Point
11992,Tonya,Chande,F,11/17/2018,Brisbane
11993,Rosa,Wang,F,11/13/2018,Goulburn
11994,Leah,Hu,F,11/25/2018,Townsville
11995,Kelvin,Carson,M,11/8/2018,Sunbury
11996,Veronica,Srini,F,11/4/2018,Caloundra
11997,Kristina,Kapoor,F,11/5/2018,Coffs Harbour
11998,Donna,Sharma,F,11/16/2018,Hawthorne
11999,Johnny,Shan,M,11/10/2018,Newcastle
12000,Ashley,Russell,F,11/16/2018,Caloundra
12001,Shannon,Yang,F,11/14/2018,Goulburn
12002,Adriana,Lopez,F,11/24/2018,Lane Cove
12003,Audrey,Munoz,F,11/6/2018,Hervey Bay
12004,Jarrod,Suri,M,11/8/2018,Melton
12005,Gilbert,Shen,M,11/21/2018,Hawthorne
12006,Richard,Blue,M,5/5/2020,Townsville
12007,Shannon,Sun,F,12/7/2018,Brisbane
12008,Sharon,Yuan,F,6/10/2020,Hervey Bay
12009,Ann,Martinez,F,12/11/2018,North Ryde
12010,Max,Serrano,M,12/21/2018,Townsville
12011,Morgan,Johnson,F,12/1/2018,Bendigo
12012,Monica,Schmidt,F,2/13/2020,Coffs Harbour
12013,Kayla,Lewis,F,12/9/2018,Sunbury
12014,Devin,Sanders,M,12/8/2018,Bendigo
12015,Jacob,White,M,4/22/2020,Lincoln Acres
12016,Meredith,Serrano,F,11/14/2018,Colma
12017,David,Simmons,M,3/20/2020,Port Hammond
12018,Devin,Henderson,M,10/29/2018,San Diego
12019,Gabrielle,Cox,F,9/25/2020,Torrance
12020,Olivia,Rogers,F,10/12/2020,Port Hammond
12021,Deborah,Yuan,F,12/3/2018,Springwood
